m/z (amu)  % Max. Intensity
65	    2.5
67	    25.55
69	    26.33
81	    1.69
91	    45.59
93	    2.01
97	    3.76
111	    6.49
115	    4.94
119	    62.43
121	    27.62
125	    3.62
131	    3.09
141	    7.08
145	    24.57
153	    100
155	    3.44
163	    6.24
169	    4.24
171	    2.42
187	    2.47
197	    4.17
225	    2.51
229	    2.62
243	    5.23
271	    21.22
