START IONS
TITLE=RT10.34 CE20EV Gitoxigenin-L-ole (Deacetyloleandrin) 
CHARGE=1+
PREMASS=535
59	1
69	0.47
81	0.94
85	0.47
87	1.08
94	0.61
95	8.73
96	0.55
97	0.38
109	0.38
111	0.84
112	1.69
113	100
114	4.83
115	0.56
129	0.46
145	62.58
146	3.22
153	0.98
155	11.91
156	0.53
189	1.19
190	0.4
201	1.21
235	0.54
253	0.81
255	0.49
275	0.37
293	0.42
327	0.99
337	2.33
339	0.47
353	0.42
355	36.07
356	10.17
371	1.82
373	73.83
374	8.56
375	0.38
376	0.46
390	0.43
391	11.56
392	2.69
417	0.76
499	0.54
503	0.42
517	2.55
518	0.92
535	4.13
536	1.66
END IONS

