START IONS
TITLE=RT 29.25 CE25EV Isomahanimbine
CHARGE=1+
PREMASS=332
69	42.94
81	21.2
93	42.34
107	40.28
109	30.28
135	11.74
182	9.5
194	8.11
197	13.76
198	10.01
208	7.81
209	6.88
210	100
222	6.09
224	11.23
234	7.91
236	5.81
238	15.16
248	38.79
249	9.04
250	43.58
262	5.79
264	7.94
276	23.77
332	9.16
END IONS
