START IONS
TITLE=RT5.88 CE35EV
CHARGE=1+
PREMASS=339
79	23.64
106	100
107	30.97
108	48.66
120	30.31
132	20.61
144	27.36
154	22.85
156	37.39
170	35.45
194	20.99
206	80.64
217	28.05
218	15.56
219	26.86
220	43.23
232	54.01
233	26.78
234	20.14
235	20.12
237	34.79
246	29.34
252	24.4
261	26.92
262	24.02
END IONS

