START IONS
TITLE=LUTEOLIN-3',7-DI-O-GLUCOSIDE CE-20EV
CHARGE=1+
PREMASS=611
74	0.06
85	0.1
130	0.01
221	0.02
281	0.06
282	0.06
286	0.05
287	8.19
288	0.62
289	0.08
355	0.11
356	0.07
357	0.03
432	0.03
449	100
450	14.86
451	0.06
532	0.03
546	0.05
593	0.01
611	20.14
612	4.84
613	0.11
632	0.01
END IONS

