START IONS
TITLE=RT9.40 CE20EV Oleandrigenin
CHARGE=1+
PREMASS=433
81	4.96
93	3.74
95	6.14
105	4.63
107	8.05
109	6.73
117	2.75
121	8.53
133	4.49
135	6.46
145	3.75
147	8.82
149	4.61
153	2.97
159	8.59
161	14.96
163	2.62
173	2.87
175	8.45
185	2.98
187	2.79
189	3.1
193	4.93
199	5.18
201	4.49
203	2.86
207	2.87
211	2.76
213	3.27
215	11.5
217	2.76
227	5.33
229	8.08
231	2.68
241	3.64
247	3.58
253	4.08
255	3.28
277	2.83
281	2.72
291	6.98
295	2.87
309	11.23
319	7.77
337	98.37
338	14.79
355	100
356	14.9
373	94.61
374	16.33
END IONS

