START IONS
TITLE=RT11.34 CE20EV Oleandrigenin-L-ole (Oleandrin) 
CHARGE=1+
PREMASS=577
57	0.63
58	0.23
59	14.56
69	11.98
77	1.32
95	8.87
97	0.44
99	0.58
101	0.13
112	1.98
113	100
114	2.36
127	0.64
145	60.42
146	2.43
154	0.11
174	0.62
193	1.64
233	1.22
253	1.13
272	0.62
337	7.39
338	1.82
354	2.3
355	21
357	1.26
371	1.4
373	75.83
374	14.32
402	0.2
415	3.29
431	1.24
433	33.36
434	6.65
435	0.3
455	0.68
499	2.43
500	1.29
505	0.26
517	22.84
518	3.23
536	0.45
538	0.23
541	0.32
545	1.18
576	0.95
577	9.97
578	1.47
END IONS

