START IONS
TITLE= ESI-IonTrap-MS/MS 579@CE30 Naringin
CHARGE=1-
PREMASS=579
193	1.07
235	9.3
253	0.9
271	24.49
273	1.4
295	1.7
313	13.87
314	1.27
339	1.03
343	1.39
355	0.95
357	1.74
373	7.31
374	1.11
397	2.11
399	0.93
415	0.97
417	3.48
433	1.4
441	2.76
459	100
460	9.54
473	1.81
579	6.98
580	3.21
END IONS
