START IONS
TITLE= ESI-IonTrap-MS/MS 285@50CE Kaempferol
CHARGE=1-
PREMASS=285
151	77.53
163	14.15
165	13.85
169	39.8
171	9.49
173	21.47
185	33.5
187	17.23
195	9.3
199	20.53
211	16.27
213	71.82
214	19.68
215	23.16
227	10.84
229	59.16
239	47.71
240	13.07
241	53
243	43.82
255	12
256	11.7
257	100
267	24.74
285	54.5
END IONS
