START IONS
TITLE=QUERCETIN-3,3', 4',7TETRAMETHYLETHER CE-30EV
CHARGE=1+
PREMASS=359
121	3.2
167	9.37
179	4.76
245	3.31
255	5.24
258	7.93
273	11.53
283	14.54
285	6.58
286	6.61
297	4.86
298	9.19
299	7.67
301	80.62
302	6.56
311	2.63
313	6.02
314	3.11
315	7.86
329	65.13
330	5.8
343	20.07
344	100
345	8.01
359	9.7
END IONS

