START IONS
TITLE=RT8.91  CE20EV Δ16Adynerigenin
CHARGE=1+
PREMASS=371
55	4.71
67	39.49
77	4.11
79	16.26
81	23.31
83	17.61
91	11.7
93	22.28
95	69.75
105	100
107	24.94
109	9.86
119	14.8
121	9.76
123	58.73
125	6.55
131	7.52
133	12.88
135	5.06
143	5.83
145	9.29
147	12.16
149	4.24
153	4.57
155	3.72
157	8.64
159	25.08
161	5.5
169	5.12
171	4.6
173	8.84
175	38.8
179	3.61
181	5.1
183	6.81
185	7.4
187	5.84
189	4.35
195	6.01
197	4.63
199	5.16
201	6.39
211	4.19
213	3.64
227	4.9
253	6.48
279	3.64
335	18.85
353	5.8
371	8.85
END IONS

