275+ CE 20 PHLORIDGIN
38	1.245e3
42	2.925e3
43	7.206e3
46	7.639e2
50	2.044e3
54	1.314e3
61	3.366e1
62	4.049e1
62	2.287e1
64	1.351e2
65	2.394e3
67	2.015e3
69	5.477e3
72	7.592e1
74	2.763e3
75	2.192e3
77	5.441e3
78	1.284e3
79	8.413e1
80	4.171e1
81	1.344e3
82	6.451e1
84	6.041e1
84	8.267e2
85	2.684e3
87	7.060e2
88	2.472e2
90	6.546e1
92	3.406e1
92	1.893e1
93	1.008e2
94	1.458e3
96	2.859e3
98	7.783e3
100	4.054e1
101	3.265e3
102	3.678e3
102	6.409e3
103	6.959e3
104	3.841e3
105	2.149e4
107	2.823e6
108	1.421e4
109	2.830e3
111	5.995e3
114	3.121e3
115	1.154e4
116	4.321e1
116	1.168e3
120	1.540e1
121	7.454e3
124	1.673e1
126	3.114e1
127	3.370e3
127	3.016e4
129	1.009e2
130	8.266e1
130	3.606e1
131	3.963e1
133	1.028e2
134	5.120e1
135	1.023e2
139	6.535e3
141	3.161e3
146	5.460e2
148	9.277e2
148	1.873e3
149	1.211e3
149	1.101e4
151	6.007e1
151	2.579e4
152	7.618e1
153	1.917e3
155	2.434e3
157	9.242e1
158	5.126e1
164	8.743e2
165	1.103e3
169	3.631e4
169	3.023e5
170	7.285e1
172	7.471e1
173	2.545e3
175	3.048e2
178	2.144e2
179	2.370e2
181	2.388e3
181	5.965e3
182	3.863e1
182	1.592e1
183	7.207e1
184	6.976e1
187	1.645e3
188	2.102e1
189	4.891e1
189	5.442e1
191	1.019e2
192	2.280e1
192	4.130e1
195	6.246e1
196	4.761e1
198	6.916e2
203	1.328e1
204	4.905e1
206	2.686e1
208	6.748e1
210	8.059e1
212	3.672e1
213	4.916e1
215	4.962e1
215	9.363e2
219	1.107e3
220	1.143e2
229	1.592e2
230	5.448e1
230	1.557e2
232	6.491e1
234	6.286e1
235	4.461e1
237	1.403e2
240	6.756e1
241	6.214e1
241	1.437e2
246	1.011e2
247	2.290e2
249	1.539e1
251	1.389e3
254	7.010e1
254	3.360e1
256	6.774e1
257	8.751e-2
258	1.000e2
259	9.129e1
261	1.419e2
263	3.707e2
264	4.999e1
264	5.383e1
266	1.929e3
267	5.043e1
268	4.162e1
268	2.087e3
271	2.124e3
273	3.152e4
274	1.461e4
274	4.555e4
275	7.999e4
276	2.654e4
277	2.929e3
278	1.061e2
280	8.007e1
281	3.485e1
281	6.768e2
282	1.881e2
