- 223 2-Hydroxychalcone

93.110000 	1.662053 	
117.140000 	0.869701 	
145.160000 	1.533586 	
177.240000 	1.294542 	
179.250000 	1.054620 	
193.260000 	2.733676 	
195.210000 	100.000000 	
204.150000 	2.702122 	
205.140000 	13.698421 	
208.120000 	1.302573 	
221.140000 	0.891033 	
223.150000 	35.615901 	
