START IONS
TITLE=RT9.74 CE20EV Δ16Adynerigenin-β-D-digi
CHARGE=1+
PREMASS=548
69	0.09
76	0.15
77	1.48
85	1.07
86	0.29
87	12.85
88	0.41
89	0.52
99	1.6
101	0.47
113	1.71
115	0.29
117	1.99
129	7.64
143	2.51
144	0.18
145	0.15
160	0.57
161	13.64
162	1.18
168	0.1
175	8.75
176	1.54
178	3.47
179	0.57
193	0.29
321	0.15
335	0.64
336	0.17
337	0.2
338	0.22
352	0.1
353	21.9
354	3.09
355	0.47
356	0.17
371	100
372	16.79
373	0.18
387	2.64
388	1.31
418	0.19
432	0.23
481	0.13
499	1.28
501	0.27
532	0.94
548	0.38
549	4
550	0.7
END IONS

