START IONS
TITLE=RT8.43  CE20EV Oleandrigenin-β-D-ole-β-D-glu-β-D-glu
CHARGE=1+
PREMASS=918
69	0.97
85	1.72
95	12.48
96	0.98
97	2.11
113	100
114	3.22
127	1.16
145	6.96
162	0.55
163	12.93
164	0.93
167	1.73
179	0.37
189	4.63
193	0.37
207	4.25
208	1.04
231	0.83
239	3.43
257	2.32
275	24.13
276	1.47
289	1.09
307	1.03
325	29.86
326	1.98
337	0.38
351	0.5
355	1.73
373	3.87
393	0.52
415	1.22
433	40.98
434	7.96
437	6.02
438	1.88
545	0.75
546	0.4
578	0.61
595	0.64
707	13.15
708	3.69
709	1.05
757	0.48
758	0.37
870	1.88
918	0.82
919	29.53
920	15.34
END IONS

