START IONS
TITLE=RT8.46  CE20EV Oleandrigenin-β-D-dig-β-D-glu 
CHARGE=1+
PREMASS=756
59	3.43
69	3.22
81	0.34
85	2.34
87	0.64
91	0.32
95	6.11
96	0.8
97	2.15
101	0.48
105	0.49
110	0.29
112	0.39
113	100
114	4.52
127	0.72
129	0.48
144	1.41
145	62.45
146	3.6
162	0.62
163	4.12
181	0.52
189	1.58
190	0.36
207	1.13
213	0.31
232	0.4
257	0.74
275	9.55
276	0.57
337	1.47
355	3.57
356	1.7
372	0.67
373	17.95
374	4.12
415	1.1
416	0.45
433	67.01
434	13.58
477	0.53
545	1.28
577	0.46
662	0.78
690	0.4
707	2.73
755	1.02
757	22.54
758	0.46
END IONS

