772+  RT7.91  CE20EV

55	2.230e2
77	1.198e4
85	5.443e3
86	2.326e3
87	4.393e4
88	1.677e3
89	3.610e2
99	6.869e3
103	1.022e3
111	6.343e3
112	6.910e2
115	7.640e2
117	2.249e4
128	7.780e2
129	5.386e4
130	1.079e3
143	1.335e4
144	2.290e3
145	4.175e3
149	6.890e2
161	3.040e3
161	1.534e5
162	4.857e3
163	2.240e3
173	1.472e3
177	7.100e1
178	1.528e3
179	1.057e3
180	5.328e3
189	2.569e3
195	9.520e2
199	5.730e3
200	2.570e2
201	9.480e2
203	1.990e2
209	1.185e3
217	3.332e3
218	2.016e3
231	1.035e3
233	5.490e2
237	7.699e3
244	7.390e2
247	3.485e3
255	3.063e4
256	1.495e3
263	6.060e2
269	4.100e2
272	7.420e2
273	1.504e5
274	7.264e3
287	1.178e4
288	9.480e2
291	1.966e4
292	2.125e3
295	1.460e2
304	5.400e2
305	1.844e3
309	6.070e2
323	5.633e4
324	6.760e2
324	5.686e3
327	1.020e3
337	6.082e3
338	2.920e3
340	3.029e3
354	3.337e3
355	2.068e5
356	3.407e4
365	1.551e3
371	2.807e3
372	2.833e3
373	3.454e5
374	3.440e2
374	6.026e4
387	8.680e2
397	5.390e2
398	1.529e3
404	5.170e2
413	6.010e2
414	1.081e3
415	9.129e4
416	1.449e4
419	4.000e1
432	3.958e3
432	1.643e4
433	2.887e6
434	6.505e5
435	3.943e3
436	6.170e2
465	1.667e3
466	9.440e2
483	4.269e3
484	9.100e2
497	1.755e3
515	9.000e2
515	3.531e4
516	9.105e3
517	4.520e2
518	9.960e2
525	4.320e2
526	2.606e3
527	1.177e3
533	2.274e4
534	7.923e3
543	3.555e4
544	8.481e3
558	5.870e2
559	5.910e2
561	3.967e3
561	8.457e4
562	3.032e4
567	1.030e2
575	8.256e3
576	3.719e3
577	6.810e2
589	6.600e1
591	1.390e2
593	2.599e3
593	4.592e5
594	1.387e5
595	6.000e3
596	6.540e2
603	2.670e2
609	1.807e3
610	1.855e3
613	2.300e2
627	2.063e3
628	5.342e3
646	1.538e3
647	1.338e3
669	2.419e3
670	1.521e3
676	3.900e1
677	1.285e4
678	2.928e3
679	1.120e3
687	2.130e2
688	3.364e3
695	4.620e2
705	5.210e2
706	1.554e4
707	6.351e3
707	3.090e2
724	7.770e2
738	2.025e3
739	2.251e3
755	4.347e3
756	6.740e2
757	4.400e1
771	1.169e3
772	8.427e3
773	2.930e5
774	1.475e5
774	3.502e3
