391+ RT8.98  CE20EV

54	1.797e3
55	8.540e3
56	1.138e3
57	5.420e2
60	4.720e2
67	6.929e3
69	1.223e4
70	4.400e2
71	2.716e3
71	1.649e3
78	3.960e2
79	2.845e4
80	2.202e3
81	5.510e4
82	2.246e3
83	1.708e4
85	7.543e3
91	7.863e3
92	2.670e2
93	4.564e4
94	3.155e3
95	9.114e4
96	5.360e3
97	2.314e4
98	2.347e3
99	2.009e3
101	8.200e2
103	9.720e2
103	6.770e2
105	7.609e4
106	1.003e4
107	7.032e5
108	2.854e4
109	2.534e4
110	7.800e2
110	9.030e2
111	1.327e4
113	8.080e2
117	1.566e4
118	9.810e2
119	4.844e4
121	4.743e4
122	2.670e2
123	1.491e4
125	6.920e3
129	3.141e3
131	8.242e4
132	8.423e3
133	3.821e4
134	2.141e3
135	4.169e4
136	1.350e3
137	1.259e4
138	6.850e2
139	4.448e3
141	6.328e3
142	2.321e3
143	4.423e4
144	2.484e3
144	7.687e3
145	1.787e5
146	7.094e3
147	1.351e5
148	6.846e3
149	6.804e4
150	5.950e3
151	1.115e4
153	1.715e3
155	1.738e4
156	5.660e2
157	3.198e3
157	5.590e4
158	3.099e3
159	9.887e4
160	4.212e3
161	6.920e2
161	8.420e4
162	3.594e3
163	2.665e4
165	3.870e2
165	4.179e4
166	4.950e2
167	8.146e3
169	2.198e4
170	3.701e3
171	4.190e4
172	3.917e3
173	4.036e5
174	3.114e4
175	8.273e4
176	4.375e3
177	6.220e4
178	4.430e3
179	9.758e3
180	7.710e2
181	5.210e3
183	1.330e4
185	4.890e2
185	3.676e4
186	1.967e3
187	5.623e4
188	3.338e3
189	4.374e4
190	5.031e3
191	2.882e5
192	1.650e4
193	8.156e3
195	1.204e4
196	2.398e3
197	2.104e4
199	1.276e4
200	1.039e3
201	1.570e4
202	8.650e2
202	2.210e2
203	2.150e4
205	1.978e3
205	1.397e4
206	1.210e3
207	4.818e3
209	1.977e3
209	3.557e4
210	5.849e3
211	1.723e4
212	2.191e3
213	8.226e3
214	6.350e2
215	2.729e4
216	2.339e3
217	4.143e3
218	6.830e2
219	2.584e3
221	5.540e2
221	2.467e3
223	5.190e2
223	5.361e3
224	7.400e1
225	7.116e3
226	2.340e2
227	8.389e3
228	1.786e3
229	1.461e4
230	4.450e2
231	4.976e3
233	5.559e3
235	4.673e3
236	2.513e3
237	7.285e3
238	1.357e3
239	2.929e3
241	6.072e3
242	3.330e2
243	1.221e4
244	2.572e3
245	3.034e3
247	3.069e3
249	3.714e3
250	4.350e2
251	6.010e2
251	4.592e3
252	3.283e3
253	1.937e5
254	2.305e4
255	8.680e3
256	8.330e2
257	8.660e2
259	1.290e3
261	6.320e3
263	2.175e3
264	5.680e2
264	1.598e3
265	8.540e2
266	1.331e3
267	3.765e3
269	3.006e3
270	2.185e3
271	1.576e5
272	1.097e3
272	2.131e4
273	1.441e3
275	3.073e3
276	2.030e2
276	2.353e3
277	1.958e4
278	1.463e3
279	2.521e3
280	5.770e2
281	5.436e3
282	7.280e2
283	1.317e3
285	8.040e2
286	8.920e2
286	4.240e2
289	1.321e4
290	2.875e3
291	1.708e4
292	3.870e2
292	1.976e3
293	4.764e3
295	2.258e4
296	2.926e3
298	1.350e2
299	6.760e2
301	1.462e4
302	8.410e2
303	9.350e2
309	2.115e4
310	2.985e3
311	4.859e3
312	3.970e2
313	4.149e3
314	2.227e3
318	8.440e2
319	6.967e4
320	1.246e4
324	3.740e2
325	2.630e2
327	1.385e3
327	9.901e3
329	5.420e2
332	8.450e2
337	2.467e3
337	2.374e5
338	1.465e3
338	2.812e4
342	1.067e3
345	7.360e2
346	4.080e2
348	7.720e2
354	2.850e2
355	1.957e3
355	2.395e5
356	2.886e4
357	5.950e2
359	5.970e3
360	5.910e2
362	5.160e2
370	4.360e2
372	1.060e3
373	2.241e3
373	9.325e4
374	3.195e4
375	1.819e3
391	5.806e3
393	2.890e2
416	7.700e1
